"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","KYDIEUTRA","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","n_app_drug","n_app_insect_fungi","n_insecticide","n_fungicide","n_app_fert","sum_fert","water_source","pipe","n_drydown","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","Province_name","Region","HOSO","DANTOCCHUHO","THUNHAP","TONGCHITIEU","M8_C1","dummy_1m","dummy_1r","dummy_1m1r","dummy_2r_fert","dummy_2r_n_app","dummy_1m2r","dummy_3r_n_app","dummy_3r_insect_1app","dummy_3r_fungi_2app","dummy_3r_stage","dummy_1m3r","dummy_4r","dummy_1m4r","dummy_5r","dummy_1m5r"
"2518",51,524,21100,2,21100002010,1,3,1,0,0,0,3,2,2,5,3,2,1,5,94,1,NA,1,1,"Sao Trung Bo (500m2)",160,1,"Bắc Thịnh","Tinh Quang Ngai","3_NCCCA","10",1,59327,NA,2,1,0,0,1,1,0,1,0,1,0,NA,0,0,0,0
"2519",51,524,21100,2,21100002011,1,2,1,0,0,0,2,2,2,4,3,2,2,6,90,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"Bắc Thịnh","Tinh Quang Ngai","3_NCCCA","11",1,177421,NA,3,1,0,0,1,1,0,1,0,1,0,NA,0,0,1,0
"2520",51,524,21100,2,21100002012,1,2,1,0,0,0,3,2,2,5,3,2,2,6,178,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"bắc thịnh","Tinh Quang Ngai","3_NCCCA","12",1,67713,105886,3,1,0,0,0,1,0,1,0,1,0,NA,0,0,0,0
"2521",51,524,21100,2,21100002013,1,3,1,0,0,0,3,2,2,5,3,1,2,6,144,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"Bắc Thịnh","Tinh Quang Ngai","3_NCCCA","13",1,261840,167624,3,1,0,0,0,1,0,1,1,1,0,NA,0,0,0,0
"2522",51,524,21100,2,21100002014,1,3,1,0,0,0,3,2,3,5,3,2,1,7,136,1,NA,1,1,"Sao Trung Bo (500m2)",100,2,"Khang Dân, Hà Phát 3","Tinh Quang Ngai","3_NCCCA","14",1,164808,111843,3,0,1,0,0,1,0,1,0,1,0,NA,0,0,0,0
"2523",51,528,21277,12,21277012001,1,3,1,0,0,0,3,2,2,4,3,3,2,3,164.8,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"đài thơm 8","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,1,0,NA,0,0,0,0
"2524",51,528,21277,12,21277012003,1,3,1,0,0,0,3,2,2,4,3,3,2,4,185.2,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"Bắc thịnh","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,1,0,NA,0,0,0,0
"2525",51,528,21277,12,21277012004,1,3,1,0,0,0,3,2,2,4,3,3,2,4,218.8,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"Đài thơm 8","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,1,0,NA,0,0,0,0
"2526",51,528,21277,12,21277012006,1,3,1,0,0,0,3,1,2,4,3,2,0,3,59.3,1,NA,1,1,"Sao Trung Bo (500m2)",120,1,"Dài thơm","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,NA,0,0,0,0
"2527",51,528,21277,12,21277012007,1,3,1,0,0,0,3,1,2,4,4,2,1,3,43.6,1,NA,1,1,"Sao Trung Bo (500m2)",120,1,"Tám thơm","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"2528",51,528,21277,12,21277012008,1,3,1,0,0,0,3,1,2,4,3,3,1,3,27.6,1,NA,1,1,"Sao Trung Bo (500m2)",120,1,"TH8","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,NA,0,0,0,0
"2529",51,528,21277,12,21277012012,1,3,1,0,0,0,3,2,2,4,3,3,2,3,16,1,NA,1,1,"Sao Trung Bo (500m2)",120,1,"Đài Thơm 8","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,NA,0,0,0,0
"2530",51,528,21277,12,21277012013,1,3,1,0,0,0,3,2,2,4,3,2,1,3,72,1,NA,1,1,"Sao Trung Bo (500m2)",120,1,"NA2","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,NA,0,0,0,0
"2531",51,528,21277,12,21277012014,1,3,1,0,0,0,3,2,2,3,3,3,1,3,60,1,NA,1,1,"Sao Trung Bo (500m2)",120,1,"MT232","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,NA,0,0,0,0
"2532",51,528,21277,12,21277012015,1,3,1,0,0,0,3,2,2,3,3,2,1,3,52,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"H6","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,NA,0,0,0,0
"2533",51,529,21295,17,21295017001,1,2,0,0,1,0,3,2,3,3,1,1,0,2,40,4,2,1,1,"Sao Trung Bo (500m2)",120,3,"Hà Phát","Tinh Quang Ngai","3_NCCCA","1",19,28583,NA,2,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2534",51,529,21295,17,21295017002,1,2,0,0,1,0,3,2,2,1,1,1,0,3,61.6,1,NA,2,1,"Sao Trung Bo (500m2)",140,99,"thiên hương","Tinh Quang Ngai","3_NCCCA","2",19,24001,NA,3,0,0,0,1,1,0,1,1,1,0,NA,0,0,0,0
"2535",51,529,21295,17,21295017003,1,2,0,0,1,0,3,2,2,1,1,1,0,2,32,5,NA,3,1,"Sao Trung Bo (500m2)",140,99,"thiên hương","Tinh Quang Ngai","3_NCCCA","3",19,70561,NA,3,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2536",51,529,21295,17,21295017004,1,2,0,0,1,0,3,1,3,1,1,1,0,3,92,4,2,5,1,"Sao Trung Bo (500m2)",120,3,"thiên hương","Tinh Quang Ngai","3_NCCCA","4",19,44161,NA,4,0,0,0,1,1,0,1,1,1,0,NA,0,0,0,0
"2537",51,529,21295,17,21295017005,1,2,0,0,1,0,3,2,2,1,1,1,0,3,25.6,1,NA,2,1,"Sao Trung Bo (500m2)",100,99,"OM6976","Tinh Quang Ngai","3_NCCCA","5",19,30133,NA,3,0,1,0,1,1,0,1,1,1,0,NA,0,0,0,0
"2538",51,529,21295,17,21295017006,1,2,0,0,1,0,3,1,3,2,1,1,0,2,110.4,1,NA,3,1,"Sao Trung Bo (500m2)",120,3,"thiên hương","Tinh Quang Ngai","3_NCCCA","6",19,70488,NA,3,0,0,0,0,0,0,1,1,1,0,NA,0,0,0,0
"2539",51,529,21295,17,21295017007,1,2,0,0,1,0,3,1,2,1,1,1,0,1,22.4,1,NA,2,1,"Sao Trung Bo (500m2)",140,99,"khang dân","Tinh Quang Ngai","3_NCCCA","7",19,38102,NA,3,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2540",51,529,21295,17,21295017008,1,3,0,0,1,0,3,2,2,1,0,0,0,2,92,1,NA,1,1,"Sao Trung Bo (500m2)",100,2,"OM6976","Tinh Quang Ngai","3_NCCCA","8",19,65281,NA,4,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"2541",51,529,21295,17,21295017009,1,2,0,0,1,0,3,2,3,5,2,1,1,4,106.8,1,NA,1,1,"Sao Trung Bo (500m2)",100,1,"Thiên Hương","Tinh Quang Ngai","3_NCCCA","9",19,56831,NA,3,1,1,1,0,1,0,1,1,1,0,NA,0,0,0,0
"2542",51,529,21295,17,21295017010,1,2,0,0,1,0,3,2,3,3,1,0,1,3,96,1,NA,1,1,"Sao Trung Bo (500m2)",100,3,"Hà Phát","Tinh Quang Ngai","3_NCCCA","10",19,43524,NA,4,0,1,0,1,1,0,1,1,1,0,NA,0,0,0,0
"2543",51,529,21295,17,21295017012,1,2,0,0,1,0,3,2,3,4,1,1,0,2,56,1,NA,1,1,"Sao Trung Bo (500m2)",140,3,"Hà Phát 3","Tinh Quang Ngai","3_NCCCA","12",19,42671,NA,3,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2544",51,529,21295,17,21295017013,1,2,0,0,1,0,3,1,3,2,1,1,0,2,110.4,1,NA,3,1,"Sao Trung Bo (500m2)",120,3,"hà phát 3","Tinh Quang Ngai","3_NCCCA","13",19,41112,40676.5,4,0,0,0,0,0,0,1,1,1,0,NA,0,0,0,0
"2545",51,529,21295,17,21295017014,1,2,0,0,1,0,3,1,3,1,1,1,0,3,92,1,NA,3,1,"Sao Trung Bo (500m2)",100,1,"nàng hương","Tinh Quang Ngai","3_NCCCA","14",19,58822,51126.5,2,1,1,1,1,1,1,1,1,1,0,NA,0,0,0,0
"2546",51,529,21295,17,21295017015,1,2,0,0,1,0,3,1,3,2,1,1,0,4,92,1,NA,3,1,"Sao Trung Bo (500m2)",100,1,"thiêng châu 6","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,NA,0,0,0,0
"2547",51,529,21322,6,21322006001,1,2,0,0,1,0,3,2,3,1,0,0,0,1,55.2,1,NA,1,1,"Sao Trung Bo (500m2)",134,3,"Hà Phát 3","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"2548",51,529,21322,6,21322006008,1,3,0,1,1,0,2,1,3,1,0,0,0,2,32,4,2,3,1,"Sao Trung Bo (500m2)",100,1,"HT1","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0
"2549",51,529,21322,6,21322006009,1,2,0,0,1,0,2,1,3,2,1,1,0,2,19.2,4,2,5,1,"Sao Trung Bo (500m2)",100,3,"HT1","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2550",51,529,21322,6,21322006012,1,3,0,0,1,0,2,1,3,1,0,0,0,2,92,4,2,3,1,"Sao Trung Bo (500m2)",120,3,"ht1","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"2551",51,529,21322,6,21322006013,1,2,0,0,1,0,3,2,3,1,1,1,0,2,16,5,NA,3,1,"Sao Trung Bo (500m2)",140,99,"khang dân","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2552",51,529,21322,6,21322006014,1,2,0,0,1,0,3,1,2,2,1,1,0,2,48,3,2,3,1,"Sao Trung Bo (500m2)",140,99,"ht1","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2553",51,530,21340,5,21340005001,1,3,0,0,1,0,3,1,3,1,1,1,0,1,8,3,2,0,1,"Sao Trung Bo (500m2)",100,99,"địa phương","Tinh Quang Ngai","3_NCCCA","1",14,129095,0,3,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2554",51,530,21340,5,21340005002,1,3,0,0,1,0,3,1,3,1,1,1,0,1,16,4,2,0,1,"Sao Trung Bo (500m2)",100,3,"địa phương","Tinh Quang Ngai","3_NCCCA","2",14,29209,NA,3,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2555",51,530,21340,5,21340005003,1,3,0,0,1,0,3,1,3,1,1,1,0,1,24,4,2,0,1,"Sao Trung Bo (500m2)",100,99,"địa phương","Tinh Quang Ngai","3_NCCCA","3",14,83231,42690,2,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2556",51,530,21340,5,21340005005,1,3,0,0,1,0,3,1,3,1,1,1,0,1,0,4,2,0,1,"Sao Trung Bo (500m2)",100,99,"địa phương","Tinh Quang Ngai","3_NCCCA","5",14,21049,0,2,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2557",51,530,21340,5,21340005006,1,3,0,0,1,0,3,1,3,1,1,1,0,1,28,4,2,0,1,"Sao Trung Bo (500m2)",100,99,"địa phương","Tinh Quang Ngai","3_NCCCA","6",14,62519,NA,2,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2558",51,530,21340,5,21340005007,1,3,0,0,1,0,3,1,3,1,1,1,0,1,16,4,2,0,1,"Sao Trung Bo (500m2)",100,99,"địa phương","Tinh Quang Ngai","3_NCCCA","7",14,50208,NA,2,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2559",51,530,21340,5,21340005008,1,3,0,0,1,0,3,1,3,1,1,1,0,1,28,4,2,0,1,"Sao Trung Bo (500m2)",100,99,"địa phương","Tinh Quang Ngai","3_NCCCA","8",14,57888,36578,2,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2560",51,530,21340,5,21340005009,1,3,0,0,1,0,3,1,3,1,1,1,0,1,16,4,2,0,1,"Sao Trung Bo (500m2)",100,2,"địa phương","Tinh Quang Ngai","3_NCCCA","9",14,90935,0,3,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2561",51,530,21340,5,21340005011,1,3,0,0,1,0,3,1,3,1,1,1,0,1,16,4,2,0,1,"Sao Trung Bo (500m2)",100,99,"địa phương","Tinh Quang Ngai","3_NCCCA","11",14,61570,0,2,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2562",51,530,21340,5,21340005013,1,3,0,0,1,0,3,1,3,1,1,1,0,1,20,4,2,0,1,"Sao Trung Bo (500m2)",100,3,"địa phương","Tinh Quang Ngai","3_NCCCA","13",14,61741,35586,3,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2563",51,530,21340,5,21340005014,1,2,0,0,1,0,3,1,3,0,0,0,0,1,0,4,2,0,1,"Sao Trung Bo (500m2)",100,3,"địa phương","Tinh Quang Ngai","3_NCCCA","14",14,49609,NA,3,0,1,0,1,0,0,1,1,1,NA,NA,0,0,0,0
"2564",51,530,21340,5,21340005015,1,3,0,0,1,0,3,1,3,1,1,1,0,1,16,4,2,0,1,"Sao Trung Bo (500m2)",100,3,"địa phương","Tinh Quang Ngai","3_NCCCA","15",14,22223,0,3,0,1,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2565",51,534,21445,5,21445005001,1,3,1,0,0,0,3,2,2,3,3,3,1,3,0,1,NA,2,1,"Sao Trung Bo (500m2)",140,1,"Hòa Phát 3","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,NA,0,0,0,0
"2566",51,534,21445,5,21445005002,1,2,1,0,0,0,3,1,2,4,3,3,2,8,0,1,NA,2,1,"Sao Trung Bo (500m2)",140,1,"QN6","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,0,NA,0,0,0,0
"2567",51,534,21445,5,21445005003,1,2,1,0,0,0,3,2,3,4,4,4,2,7,276877.78,1,NA,2,1,"Sao Trung Bo (500m2)",150,1,"Bắc Thịnh","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"2568",51,534,21445,5,21445005004,1,3,1,0,0,0,3,2,2,5,3,2,1,9,254,1,NA,1,1,"Sao Trung Bo (500m2)",160,1,"đài thơm tám","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,1,0,NA,0,0,0,0
"2569",51,534,21445,5,21445005005,1,3,1,0,0,0,3,1,2,4,4,3,1,9,329.6,1,NA,2,1,"Sao Trung Bo (500m2)",160,1,"ĐV18, QN6, BĐ27.","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"2570",51,534,21445,5,21445005007,1,2,1,0,0,0,3,1,2,3,3,2,1,6,269.6,1,NA,2,1,"Sao Trung Bo (500m2)",160,2,"QN6, BĐ27","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,1,0,NA,0,0,0,0
"2571",51,534,21445,5,21445005008,1,3,1,0,0,0,3,2,2,4,4,3,2,7,102.8,1,NA,2,1,"Sao Trung Bo (500m2)",160,2,"Thiên Hương 6","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"2572",51,534,21445,5,21445005010,1,2,1,0,0,0,3,1,2,5,4,1,4,6,84.8,1,NA,2,1,"Sao Trung Bo (500m2)",200,1,"Khang dân 18","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"2573",51,534,21445,5,21445005011,1,3,1,0,0,0,3,2,2,4,1,2,1,9,182.4,1,NA,1,1,"Sao Trung Bo (500m2)",140,1,"Đài thơm 8","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,1,0,NA,0,0,0,0
"2574",51,534,21445,5,21445005012,1,2,1,0,0,0,3,1,2,4,3,2,1,6,277.2,1,NA,1,1,"Sao Trung Bo (500m2)",160,2,"ĐH 9981","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,1,0,NA,0,0,0,0
"2575",51,534,21445,5,21445005013,1,3,1,0,0,0,3,2,2,5,4,3,1,6,116,1,NA,2,1,"Sao Trung Bo (500m2)",160,2,"Đồng Văn","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"2576",51,534,21445,5,21445005015,1,3,1,0,0,0,3,2,2,6,5,4,3,6,260.4,1,NA,1,1,"Sao Trung Bo (500m2)",140,2,"DH 11","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2577",51,535,21508,1,21508001001,1,2,0,0,1,1,3,2,3,2,1,1,0,2,100,4,2,0,1,"Sao Trung Bo (500m2)",170,1,"Đồng văn","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,1,NA,0,0,0,0
"2578",51,535,21508,1,21508001002,1,2,0,0,1,1,3,2,3,2,1,1,0,2,100,4,2,0,1,"Sao Trung Bo (500m2)",174,1,"qng13","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2579",51,535,21508,1,21508001003,1,2,0,0,0,1,3,2,3,2,1,1,0,2,56,4,2,0,1,"Sao Trung Bo (500m2)",180,1,"dong van","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2580",51,535,21508,1,21508001004,1,2,0,0,0,1,3,2,3,2,2,2,0,2,80,4,2,1,1,"Sao Trung Bo (500m2)",140,3,"Giống tự sản xuất","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,1,0,NA,0,0,0,0
"2581",51,535,21508,1,21508001005,1,2,0,0,0,1,3,2,3,2,2,2,0,2,96,4,2,1,1,"Sao Trung Bo (500m2)",150,3,"Giống tự sản xuất","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,1,0,NA,0,0,0,0
"2582",51,535,21508,1,21508001006,1,2,0,0,0,1,3,2,3,2,2,2,0,2,96,4,2,1,1,"Sao Trung Bo (500m2)",140,1,"Giống tự sản xuất","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,1,0,NA,0,0,0,0
"2583",51,535,21508,1,21508001007,1,2,0,0,0,1,3,2,3,1,1,1,0,2,96,4,2,1,1,"Sao Trung Bo (500m2)",140,3,"Giống tự sản xuất","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,1,NA,0,0,0,0
"2584",51,535,21508,1,21508001008,1,2,0,0,0,1,3,2,3,2,2,2,0,2,96,4,2,1,1,"Sao Trung Bo (500m2)",140,1,"Giống tự sản xuất","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,1,0,NA,0,0,0,0
"2585",51,535,21508,1,21508001009,1,2,0,0,1,0,3,2,2,1,1,1,0,1,28,5,NA,2,1,"Sao Trung Bo (500m2)",140,1,"Đồng Văn","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2586",51,535,21508,1,21508001010,1,2,0,0,0,1,3,2,2,2,2,1,0,3,64,5,NA,1,1,NA,100,1,"Đồng văn","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"2587",51,535,21508,1,21508001011,1,2,0,0,1,0,3,2,2,1,1,1,0,1,20,5,NA,2,1,"Sao Trung Bo (500m2)",100,1,"Đồng văn","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"2588",51,535,21508,1,21508001015,1,2,0,0,0,1,3,1,2,2,2,0,0,1,20,5,NA,2,1,"Sao Trung Bo (500m2)",160,3,"Đồng Văn","Tinh Quang Ngai","3_NCCCA",NA,NA,NA,NA,NA,0,0,0,1,0,0,1,1,1,1,NA,0,0,0,0
"2589",51,535,21523,17,21523017001,1,2,0,0,1,0,3,1,2,2,2,2,0,3,32,5,NA,1,1,"Sao Trung Bo (500m2)",170,2,"QNg11","Tinh Quang Ngai","3_NCCCA","1",19,33265,0,5,0,0,0,1,1,0,1,0,1,1,NA,0,0,0,0
"2590",51,535,21523,17,21523017002,1,2,0,0,1,1,3,2,3,2,1,1,0,2,100,4,2,1,1,"Sao Trung Bo (500m2)",200,3,"qng13","Tinh Quang Ngai","3_NCCCA","2",19,42071,0,2,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2591",51,535,21523,17,21523017003,1,2,0,0,1,0,3,1,2,8,6,4,0,8,74,4,2,2,1,"Sao Trung Bo (500m2)",164,2,"QNg11","Tinh Quang Ngai","3_NCCCA","3",19,131040,91304.5,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"2592",51,535,21523,17,21523017004,1,2,0,0,1,0,3,2,2,2,1,1,1,2,80,3,2,2,1,"Sao Trung Bo (500m2)",100,1,"Khang dân","Tinh Quang Ngai","3_NCCCA","4",19,74412,NA,4,1,1,1,1,0,0,1,1,1,0,NA,0,0,0,0
"2593",51,535,21523,17,21523017005,1,2,0,0,1,0,3,1,2,4,4,4,0,4,32,1,NA,2,1,"Sao Trung Bo (500m2)",170,1,"QNg13","Tinh Quang Ngai","3_NCCCA","5",19,37081,0,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"2594",51,535,21523,17,21523017006,1,2,0,0,1,1,3,2,3,2,1,1,0,3,100,4,2,2,1,"Sao Trung Bo (500m2)",190,1,"dong van","Tinh Quang Ngai","3_NCCCA","6",19,53137,0,2,1,0,0,1,1,0,1,1,1,0,NA,0,0,0,0
"2595",51,535,21523,17,21523017007,1,3,0,0,0,1,3,2,3,2,2,2,0,2,80,5,NA,3,1,"Sao Trung Bo (500m2)",140,1,"Giống tự sản xuất","Tinh Quang Ngai","3_NCCCA","7",19,72936,31607,3,1,0,0,1,0,0,1,0,1,0,NA,0,0,0,0
"2596",51,535,21523,17,21523017008,1,2,0,0,0,1,3,2,2,2,1,1,0,3,24,4,2,1,1,"Sao Trung Bo (500m2)",140,1,"Khang dân","Tinh Quang Ngai","3_NCCCA","8",19,34223,NA,3,1,0,0,1,1,0,1,1,1,0,NA,0,0,0,0
"2597",51,535,21523,17,21523017009,1,2,0,0,0,1,3,2,2,2,2,1,0,1,32,4,2,1,1,"Sao Trung Bo (500m2)",160,2,"Khang dân","Tinh Quang Ngai","3_NCCCA","9",19,38508,NA,4,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2598",51,535,21523,17,21523017010,1,2,0,0,1,1,3,2,3,2,1,1,0,2,100,4,2,1,1,"Sao Trung Bo (500m2)",160,3,"dong van","Tinh Quang Ngai","3_NCCCA","10",19,30193,0,2,0,0,0,1,0,0,1,1,1,0,NA,0,0,0,0
"2599",51,535,21523,17,21523017011,1,2,0,0,0,1,3,2,3,2,2,2,0,2,100,4,2,1,1,"Sao Trung Bo (500m2)",150,1,"QNg13","Tinh Quang Ngai","3_NCCCA","11",19,78696,0,3,1,0,0,1,0,0,1,0,1,0,NA,0,0,0,0
"2600",51,535,21523,17,21523017012,1,2,0,0,1,0,3,1,2,3,1,1,0,3,131.6,4,2,3,1,"Sao Trung Bo (500m2)",100,2,"Khang dân","Tinh Quang Ngai","3_NCCCA","12",19,54937,38739,4,0,1,0,0,1,0,1,1,1,0,NA,0,0,0,0
"2601",51,535,21523,17,21523017013,1,3,0,0,1,0,2,1,2,6,4,3,0,4,40,4,2,9,1,"Sao Trung Bo (500m2)",170,1,"QNg11","Tinh Quang Ngai","3_NCCCA","13",19,48526,0,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"2602",51,535,21523,17,21523017014,1,2,0,0,1,0,3,1,2,3,2,2,0,2,56,4,2,1,1,"Sao Trung Bo (500m2)",170,2,"QNg13","Tinh Quang Ngai","3_NCCCA","14",19,46982,0,3,0,0,0,1,0,0,1,0,1,1,NA,0,0,0,0
"2603",51,535,21523,17,21523017015,1,2,0,0,0,1,3,2,3,2,2,2,0,1,48,4,2,1,1,"Sao Trung Bo (500m2)",140,3,"Giống lúa tự sản xuất","Tinh Quang Ngai","3_NCCCA","15",19,31177,0,3,0,0,0,1,0,0,1,0,1,0,NA,0,0,0,0
"2604",52,540,21559,6,21559006020,1,2,1,0,0,0,3,1,3,5,3,3,2,4,193.2,1,NA,1,1,NA,300,1,"dv108","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,1,0,NA,0,0,0,0
"2605",52,540,21559,6,21559006025,1,3,1,1,0,0,3,2,2,2,1,2,0,2,9.6,1,NA,0,1,"Sao Trung Bo (500m2)",260,1,"Khang dân","Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,1,0,NA,0,0,0,0
"2606",52,542,21613,6,21613006001,1,NA,0,0,0,1,2,NA,9,0,0,0,0,1,0,5,NA,0,NA,NA,NA,NA,NA,"Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,NA,NA,0,0,0,0
"2607",52,542,21613,6,21613006002,1,NA,0,0,0,1,2,NA,9,0,0,0,0,1,0,5,NA,0,NA,NA,NA,NA,NA,"Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,NA,NA,0,0,0,0
"2608",52,542,21613,6,21613006003,1,NA,0,0,0,1,2,NA,9,0,0,0,0,1,0,5,NA,0,NA,NA,NA,NA,NA,"Tinh Binh Dinh","3_NCCCA",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,NA,NA,0,0,0,0
