"IDHO","HOSO","MATINH","MAHUYEN","MAXA","MADIABAN","ethnic","THUNHAP","TONGCHITIEU","rls_head","age","edu_grade","KYDIEUTRA","n_member","male","female","internet","land_area_sum","poor_commune","dummy_main_str","dist_main_str","type_main_str","dummy_local_market_wholesale","dist_market_wholesale","dummy_irrigation","dist_irrigation","farmer_participation_pct","dummy_protection_staff","panel","main_str_asphalt"
"06454005007","007","20","186","06454","005",1,103752,NA,1,46,6,9,2,0,1,1,1800,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"06454005008","008","20","186","06454","005",1,274177,NA,1,59,9,9,6,1,0,1,6460,0,1,NA,1,0,0,0,3,NA,0,"2022 (n = 13939)",1
"06466008004","004","20","187","06466","008",0,88092,NA,1,42,5,7,3,1,0,1,1630,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06466008005","005","20","187","06466","008",0,78121,NA,1,36,9,7,5,1,0,1,7530,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06466008006","006","20","187","06466","008",0,226319,NA,1,72,7,7,4,0,1,0,720,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06466008007","007","20","187","06466","008",0,152855,NA,1,48,9,7,3,1,0,1,5080,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06466008008","008","20","187","06466","008",0,69409,NA,1,53,7,7,3,1,0,1,14350,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06466008010","010","20","187","06466","008",0,190895,NA,1,49,4,7,2,1,0,0,31320,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06466008011","011","20","187","06466","008",0,93120,NA,1,66,4,7,4,1,0,0,12200,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06466008012","012","20","187","06466","008",0,95880,NA,1,63,8,7,5,1,0,0,6920,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06466008013","013","20","187","06466","008",0,136272,NA,1,39,7,7,4,1,0,1,9160,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06466008014","014","20","187","06466","008",0,89087,NA,1,36,9,7,4,1,0,1,9590,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06472005001","001","20","187","06472","005",1,30312,NA,1,47,6,8,3,1,0,0,3440,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005003","003","20","187","06472","005",1,140112,NA,1,53,12,8,4,1,0,0,21640,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005004","004","20","187","06472","005",1,67703,NA,1,33,1,8,2,1,0,1,11640,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005005","005","20","187","06472","005",1,232270,NA,1,33,12,8,4,1,0,1,4080,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005006","006","20","187","06472","005",1,191941,NA,1,42,6,8,5,1,0,1,13600,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005008","008","20","187","06472","005",1,19824,NA,1,62,6,8,2,1,0,0,11720,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005009","009","20","187","06472","005",1,211767,NA,1,45,9,8,7,1,0,1,23850,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005010","010","20","187","06472","005",1,148014,NA,1,33,12,8,7,1,0,1,47860,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005011","011","20","187","06472","005",1,54864,NA,1,56,12,8,2,1,0,1,37520,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005013","013","20","187","06472","005",1,75916,46585.5,1,72,9,8,2,1,0,0,32880,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005014","014","20","187","06472","005",1,126395,77849,1,59,2,8,3,1,0,0,7620,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06472005015","015","20","187","06472","005",1,50686,71699.5,1,43,9,8,4,1,0,1,33960,1,1,NA,1,0,8,0,12,NA,0,"2022 (n = 13939)",1
"06520008001","001","20","187","06520","008",1,89856,NA,1,35,9,6,4,1,0,1,15240,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008002","002","20","187","06520","008",1,49511,NA,1,53,NA,6,2,0,1,0,3740,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008003","003","20","187","06520","008",1,200520,73516,1,60,6,6,6,1,0,0,20560,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008004","004","20","187","06520","008",1,185568,NA,1,47,5,6,4,1,0,1,14640,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008005","005","20","187","06520","008",1,99214,NA,1,49,6,6,4,1,0,0,7180,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008006","006","20","187","06520","008",1,251209,NA,1,52,5,6,6,1,0,0,35040,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008007","007","20","187","06520","008",1,134209,0,1,40,5,6,4,1,0,1,22260,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008008","008","20","187","06520","008",1,201816,105985.5,1,67,8,6,6,1,0,0,33240,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008009","009","20","187","06520","008",1,123741,0,1,57,5,6,2,1,0,1,36480,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008010","010","20","187","06520","008",1,81180,0,1,37,8,6,5,1,0,1,14320,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008011","011","20","187","06520","008",1,102181,0,1,45,5,6,5,1,0,0,17820,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008012","012","20","187","06520","008",1,81168,0,1,62,5,6,2,0,1,1,20570,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008013","013","20","187","06520","008",1,30047,39632,1,74,9,6,4,1,0,0,27960,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008014","014","20","187","06520","008",1,126825,0,1,44,7,6,3,1,0,1,24160,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06520008015","015","20","187","06520","008",1,126644,0,1,52,9,6,6,1,0,1,42960,0,1,NA,1,0,5,0,22,NA,0,"2022 (n = 13939)",1
"06529012014","014","20","188","06529","012",1,158508,90557.5,1,60,12,5,3,1,0,1,1440,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06547006001","001","20","188","06547","006",1,133897,NA,1,28,9,12,7,1,0,1,2160,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006002","002","20","188","06547","006",1,42384,NA,1,56,6,12,2,1,0,1,8440,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006003","003","20","188","06547","006",1,109226,0,1,43,0,12,6,1,0,1,7160,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006004","004","20","188","06547","006",1,67391,NA,1,44,4,12,4,0,1,1,12220,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006005","005","20","188","06547","006",1,93479,NA,1,50,7,12,5,0,1,1,12945,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006006","006","20","188","06547","006",1,45971,NA,1,57,9,12,3,1,0,1,14320,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006007","007","20","188","06547","006",1,82912,NA,1,49,2,12,7,1,0,1,7170,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006008","008","20","188","06547","006",1,89495,NA,1,59,12,12,1,0,1,1,10770,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006009","009","20","188","06547","006",1,80640,NA,1,43,4,12,5,0,1,1,12600,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006010","010","20","188","06547","006",1,46128,NA,1,29,9,12,4,1,0,1,12210,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006011","011","20","188","06547","006",1,49982,NA,1,30,9,12,5,1,0,1,12875,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006012","012","20","188","06547","006",1,61349,NA,1,68,4,12,6,1,0,0,29680,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006013","013","20","188","06547","006",1,45575,72191.5,1,57,7,12,2,1,0,0,11490,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006014","014","20","188","06547","006",1,46475,23141.5,1,61,7,12,1,0,1,0,7880,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06547006015","015","20","188","06547","006",1,74017,62540,1,40,9,12,4,1,0,1,23000,1,1,NA,1,0,43,0,21,NA,0,"2022 (n = 13939)",1
"06553004001","001","20","188","06553","004",1,125460,NA,1,50,5,3,5,0,1,1,12160,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004002","002","20","188","06553","004",1,87048,NA,1,55,8,3,3,1,0,1,11880,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004003","003","20","188","06553","004",1,279028,98918,1,35,12,3,4,1,0,1,1080,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004004","004","20","188","06553","004",1,164459,NA,1,44,3,3,5,1,0,1,11440,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004006","006","20","188","06553","004",1,39385,NA,1,58,6,3,2,0,1,0,1800,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004007","007","20","188","06553","004",1,126900,NA,1,40,9,3,5,1,0,1,51080,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004008","008","20","188","06553","004",1,130897,NA,1,37,11,3,4,1,0,1,11260,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004009","009","20","188","06553","004",1,101904,70273,1,37,12,3,4,1,0,1,1440,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004011","011","20","188","06553","004",1,16737,NA,1,34,5,3,5,1,0,1,1720,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004012","012","20","188","06553","004",1,23544,NA,1,61,0,3,3,1,0,1,12160,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004013","013","20","188","06553","004",1,6385,NA,1,32,10,3,4,1,0,1,1900,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004014","014","20","188","06553","004",1,116424,NA,1,30,12,3,3,1,0,1,12520,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06553004015","015","20","188","06553","004",1,25596,51357.5,1,66,7,3,3,1,0,1,12880,0,1,NA,2,0,4,0,5,NA,0,"2022 (n = 13939)",0
"06568001001","001","20","188","06568","001",1,151058,NA,1,42,4,11,3,1,0,1,11520,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001002","002","20","188","06568","001",1,154258,NA,1,35,9,11,5,1,0,1,2520,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001003","003","20","188","06568","001",1,88562,NA,1,50,11,11,2,1,0,1,11240,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001004","004","20","188","06568","001",1,105227,NA,1,42,6,11,3,1,0,1,11800,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001005","005","20","188","06568","001",1,75169,NA,1,52,5,11,3,1,0,1,1800,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001007","007","20","188","06568","001",1,140196,NA,1,48,9,11,7,1,0,1,24160,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001008","008","20","188","06568","001",1,68112,NA,1,52,5,11,2,0,1,1,12600,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001009","009","20","188","06568","001",1,113653,NA,1,52,8,11,3,1,0,1,14370,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001010","010","20","188","06568","001",1,52295,NA,1,44,3,11,2,1,0,1,7920,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001011","011","20","188","06568","001",1,60337,0,1,33,2,11,4,1,0,1,6140,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001012","012","20","188","06568","001",1,110461,NA,1,54,9,11,5,0,1,0,11850,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001013","013","20","188","06568","001",1,122015,32695,1,58,7,11,2,1,0,1,12200,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001014","014","20","188","06568","001",1,41567,114601.5,1,52,11,11,2,1,0,0,7150,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06568001015","015","20","188","06568","001",1,108432,69769,1,42,9,11,3,1,0,1,18600,1,1,NA,1,0,7,0,7,NA,0,"2022 (n = 13939)",1
"06598003001","001","20","188","06598","003",1,88176,NA,1,43,3,10,4,1,0,1,33720,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06598003002","002","20","188","06598","003",1,64272,NA,1,34,9,10,4,1,0,1,16620,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06598003003","003","20","188","06598","003",1,540969,0,1,52,5,10,9,1,0,1,21850,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06598003004","004","20","188","06598","003",1,62783,NA,1,34,9,10,4,1,0,1,22220,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06598003007","007","20","188","06598","003",1,53521,NA,1,37,9,10,4,1,0,1,32860,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06598003009","009","20","188","06598","003",1,738287,NA,1,51,5,10,4,1,0,1,750,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06598003010","010","20","188","06598","003",1,82416,NA,1,73,4,10,4,1,0,0,12210,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06598003011","011","20","188","06598","003",1,102529,NA,1,57,6,10,4,1,0,0,12580,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06598003012","012","20","188","06598","003",1,52991,56785,1,43,4,10,4,1,0,1,22950,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06598003014","014","20","188","06598","003",1,72290,108215.5,1,41,2,10,3,1,0,1,22940,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06598003016","016","20","188","06598","003",1,120623.1015625,NA,1,34,9,10,4,1,0,1,12200,1,1,NA,1,0,1,0,30,NA,0,"2022 (n = 13939)",1
"06700003008","008","22","193","06700","003",0,22846,0,1,63,9,4,4,1,0,0,1080,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06700003011","011","22","193","06700","003",0,157393,0,1,49,5,4,3,1,0,0,1080,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06733007004","004","22","194","06733","007",0,167544,NA,1,62,7,10,6,1,0,0,5000,0,1,NA,2,0,13,0,13,NA,0,"2022 (n = 13939)",0
"06733007010","010","22","194","06733","007",0,29497,NA,1,64,3,10,2,1,0,0,3200,0,1,NA,2,0,13,0,13,NA,0,"2022 (n = 13939)",0
"06733007011","011","22","194","06733","007",0,90792,NA,1,46,9,10,2,1,0,1,3200,0,1,NA,2,0,13,0,13,NA,0,"2022 (n = 13939)",0
"06733007012","012","22","194","06733","007",0,16416,43938.5,1,60,9,10,1,0,1,0,5100,0,1,NA,2,0,13,0,13,NA,0,"2022 (n = 13939)",0
"06733007014","014","22","194","06733","007",0,91151,64200,1,57,2,10,2,1,0,0,1400,0,1,NA,2,0,13,0,13,NA,0,"2022 (n = 13939)",0
"06736001004","004","22","194","06736","001",0,111887,124195.5,1,45,9,12,4,1,0,1,2850,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06736001005","005","22","194","06736","001",0,178870,NA,1,59,9,12,2,1,0,1,31800,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06748004003","003","22","194","06748","004",0,148010,NA,1,54,2,12,7,1,0,1,2400,0,1,NA,1,0,1,0,10,NA,0,"2022 (n = 13939)",1
"06799002001","001","22","195","06799","002",0,318719,NA,1,81,12,7,8,1,0,0,5730,0,1,NA,1,0,0,0,30,NA,0,"2022 (n = 13939)",1
"06799002005","005","22","195","06799","002",0,180337,130484,1,56,9,7,4,1,0,1,15640,0,1,NA,1,0,0,0,30,NA,0,"2022 (n = 13939)",1
"06799002006","006","22","195","06799","002",0,238620,NA,1,43,5,7,5,1,0,1,720,0,1,NA,1,0,0,0,30,NA,0,"2022 (n = 13939)",1
"06799002008","008","22","195","06799","002",0,45432,NA,1,57,9,7,2,1,0,1,1440,0,1,NA,1,0,0,0,30,NA,0,"2022 (n = 13939)",1
"06799002013","013","22","195","06799","002",0,222529,NA,1,82,NA,7,4,1,0,0,1800,0,1,NA,1,0,0,0,30,NA,0,"2022 (n = 13939)",1
"06799002014","014","22","195","06799","002",0,228396,NA,1,50,9,7,7,1,0,1,1800,0,1,NA,1,0,0,0,30,NA,0,"2022 (n = 13939)",1
"06832021004","004","22","196","06832","021",0,264362,178213.5,1,61,9,11,5,0,1,1,600,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06832021006","006","22","196","06832","021",0,155278,NA,1,42,9,11,4,0,1,0,4320,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06832021009","009","22","196","06832","021",0,7151,NA,1,63,0,11,1,0,1,0,720,NA,NA,NA,NA,NA,5,NA,5,NA,NA,"2022 (n = 13939)",NA
"06868003001","001","22","199","06868","003",1,321300,NA,1,44,5,10,7,1,0,1,32050,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003002","002","22","199","06868","003",1,72600,NA,1,55,2,10,2,1,0,0,52530,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003003","003","22","199","06868","003",1,40922,32239,1,67,NA,10,2,1,0,0,6040,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003004","004","22","199","06868","003",1,138529,NA,1,71,5,10,6,1,0,1,11650,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003005","005","22","199","06868","003",1,77640,NA,1,56,2,10,2,1,0,0,11530,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003006","006","22","199","06868","003",1,121248,NA,1,55,2,10,3,1,0,0,21030,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003007","007","22","199","06868","003",1,148224,NA,1,46,NA,10,4,1,0,0,16550,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003008","008","22","199","06868","003",1,141265,75573,1,54,3,10,4,1,0,1,45030,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003009","009","22","199","06868","003",1,118021,NA,1,36,12,10,5,1,0,1,30630,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003010","010","22","199","06868","003",1,114528,NA,1,40,9,10,4,1,0,1,5000,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003011","011","22","199","06868","003",1,136657,0,1,36,5,10,6,1,0,1,42050,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003012","012","22","199","06868","003",1,166355,NA,1,45,2,10,3,1,0,0,21030,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003013","013","22","199","06868","003",1,137471,54837.5,1,33,9,10,4,1,0,1,21000,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003014","014","22","199","06868","003",1,187103,NA,1,39,9,10,4,1,0,1,11000,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06868003015","015","22","199","06868","003",1,96697,NA,1,44,9,10,6,1,0,0,1800,0,1,NA,1,0,25,0,25,NA,1,"2022 (n = 13939)",1
"06880010001","001","22","199","06880","010",1,137462,0,1,52,5,1,5,1,0,0,42100,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010002","002","22","199","06880","010",1,120204,0,1,54,NA,1,3,0,1,0,33100,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010003","003","22","199","06880","010",1,125282,0,1,32,12,1,5,1,0,1,24100,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010004","004","22","199","06880","010",1,120746,0,1,46,NA,1,6,1,0,0,2600,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010005","005","22","199","06880","010",1,113944,0,1,36,5,1,5,1,0,1,31050,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010007","007","22","199","06880","010",1,181439,0,1,33,12,1,4,1,0,1,46100,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010008","008","22","199","06880","010",1,196272,0,1,39,5,1,6,1,0,1,34100,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010009","009","22","199","06880","010",1,115152,0,1,31,9,1,4,1,0,1,11680,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010012","012","22","199","06880","010",1,231000,0,1,41,5,1,5,1,0,1,32100,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010013","013","22","199","06880","010",1,158906,68943,1,37,5,1,6,1,0,1,37050,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010014","014","22","199","06880","010",1,107472,61872.5,1,31,12,1,4,1,0,1,21570,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06880010015","015","22","199","06880","010",1,233472,82511,1,49,NA,1,4,1,0,1,43050,0,1,NA,1,1,5,0,10,NA,0,"2022 (n = 13939)",1
"06904001003","003","22","200","06904","001",1,161116,0,1,38,4,8,7,1,0,1,NA,0,1,NA,1,0,3,0,3,NA,0,"2022 (n = 13939)",1
"06904001005","005","22","200","06904","001",1,47812,NA,1,75,NA,8,2,1,0,0,NA,0,1,NA,1,0,3,0,3,NA,0,"2022 (n = 13939)",1
"06904001006","006","22","200","06904","001",0,110578,NA,1,42,5,8,5,1,0,1,NA,0,1,NA,1,0,3,0,3,NA,0,"2022 (n = 13939)",1
"06904001008","008","22","200","06904","001",1,49128,NA,1,62,3,8,2,1,0,1,5000,0,1,NA,1,0,3,0,3,NA,0,"2022 (n = 13939)",1
"06904001009","009","22","200","06904","001",0,290400,NA,1,52,6,8,5,0,1,1,2500,0,1,NA,1,0,3,0,3,NA,0,"2022 (n = 13939)",1
"06904001012","012","22","200","06904","001",0,465627,NA,1,68,5,8,6,1,0,1,NA,0,1,NA,1,0,3,0,3,NA,0,"2022 (n = 13939)",1
"06904001013","013","22","200","06904","001",1,123539,77964,1,62,NA,8,5,0,1,1,NA,0,1,NA,1,0,3,0,3,NA,0,"2022 (n = 13939)",1
"06904001014","014","22","200","06904","001",0,197711,104876.5,1,58,12,8,6,1,0,1,NA,0,1,NA,1,0,3,0,3,NA,0,"2022 (n = 13939)",1
"06928005002","002","22","201","06928","005",1,127548,NA,1,59,3,4,3,1,0,0,21800,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005003","003","22","201","06928","005",1,46151,39765,1,50,9,4,6,1,0,0,1440,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005004","004","22","201","06928","005",1,70847,0,1,30,9,4,4,1,0,0,360,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005005","005","22","201","06928","005",1,42540,NA,1,38,NA,4,5,0,1,0,360,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005007","007","22","201","06928","005",1,84673,NA,1,31,9,4,6,1,0,0,1080,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005008","008","22","201","06928","005",0,78480,NA,1,29,9,4,4,1,0,0,1440,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005009","009","22","201","06928","005",1,67103,36233.5,1,38,5,4,8,1,0,0,1475,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005010","010","22","201","06928","005",1,68305,0,1,52,NA,4,4,1,0,0,21800,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005011","011","22","201","06928","005",1,11160,NA,1,32,NA,4,5,1,0,0,20720,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005012","012","22","201","06928","005",1,18482,NA,1,68,NA,4,7,1,0,0,11480,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005014","014","22","201","06928","005",1,205775,NA,1,45,NA,4,6,1,0,0,11440,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06928005015","015","22","201","06928","005",1,273600,65302.5,1,48,NA,4,5,1,0,0,1800,1,1,NA,1,0,15,0,15,NA,0,"2022 (n = 13939)",1
"06979007001","001","22","202","06979","007",1,291478,NA,1,48,2,6,7,1,0,0,121200,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
"06979007002","002","22","202","06979","007",1,219504,NA,1,45,4,6,4,1,0,0,91400,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
"06979007005","005","22","202","06979","007",0,108096,NA,1,35,6,6,4,1,0,1,60800,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
"06979007006","006","22","202","06979","007",1,119376,NA,1,54,3,6,2,1,0,0,101500,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
"06979007008","008","22","202","06979","007",1,114335,NA,1,34,8,6,4,1,0,1,800,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
"06979007009","009","22","202","06979","007",1,221712,NA,1,43,5,6,4,1,0,0,800,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
"06979007010","010","22","202","06979","007",1,374906,NA,1,50,2,6,6,1,0,0,151200,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
"06979007011","011","22","202","06979","007",1,120673,NA,1,64,1,6,6,1,0,0,101800,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
"06979007012","012","22","202","06979","007",1,112082,86212.5,1,36,6,6,4,1,0,1,NA,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
"06979007013","013","22","202","06979","007",1,137326,72552.5,1,47,2,6,4,1,0,0,151300,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
"06979007014","014","22","202","06979","007",1,174362,82230,1,40,9,6,5,1,0,1,101000,1,1,NA,1,0,30,0,30,NA,0,"2022 (n = 13939)",1
