"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","STT","M4B11A5_C6","M4B11A5_C7","M4B11A5_C8","M4B11A5_C9","KYDIEUTRA"
"13087","34","338","12487","004","004","12487004004",0,9,3,2,3,4
"13088","34","338","12487","004","004","12487004004",1,9,4,4,4,4
"13089","34","338","12487","004","004","12487004004",2,13,4,2,4,4
"13090","51","527","21193","008","014","21193008014",0,1,2,1,2,4
"13091","51","527","21193","008","014","21193008014",1,15,10,1,2,4
"13092","93","936","31486","001","009","31486001009",0,6,5,2,4,4
"13093","93","936","31486","001","009","31486001009",1,11,5,2,4,4
"13094","19","170","05749","005","010","05749005010",0,18,10,1,99,4
"13095","34","343","13183","005","002","13183005002",0,11,1,99,1,4
"13096","34","343","13183","005","002","13183005002",1,13,1,99,2,4
"13097","34","343","13183","005","003","13183005003",0,6,1,99,2,4
"13098","34","343","13183","005","003","13183005003",1,7,1,99,1,4
"13099","34","344","13255","013","012","13255013012",0,10,3,2,4,4
"13100","34","344","13279","002","004","13279002004",0,3,3,2,4,4
"13101","34","344","13279","002","004","13279002004",1,9,3,4,4,4
"13102","34","344","13279","002","004","13279002004",2,13,3,2,5,4
"13103","34","344","13279","002","012","13279002012",0,7,3,3,4,4
"13104","34","344","13279","002","012","13279002012",1,13,3,2,3,4
"13105","34","344","13279","002","013","13279002013",0,5,3,2,3,4
"13106","34","344","13279","002","013","13279002013",1,7,4,6,3,4
"13107","34","344","13279","002","013","13279002013",2,13,3,3,4,4
"13108","51","527","21217","009","010","21217009010",0,0,2,1,6,4
"13109","51","527","21217","009","010","21217009010",1,18,15,1,2,4
"13110","52","550","21985","037","014","21985037014",0,2,5,2,99,4
"13111","54","558","22084","013","005","22084013005",0,2,10,6,2,4
"13112","54","558","22084","013","005","22084013005",1,5,15,6,2,4
"13113","54","558","22084","013","005","22084013005",2,7,10,6,1,4
"13114","54","558","22084","013","005","22084013005",3,9,18,6,1,4
"13115","54","558","22084","013","005","22084013005",4,17,10,6,1,4
"13116","40","430","17983","008","002","17983008002",1,6,20,3,10,4
"13117","40","430","17983","008","002","17983008002",2,17,30,3,0,4
"13118","52","545","21739","003","002","21739003002",0,1,4,1,1,4
"13119","52","545","21739","003","002","21739003002",1,17,10,1,1,4
"13120","66","648","24274","004","011","24274004011",0,1,4,1,4,4
"13121","66","648","24274","004","013","24274004013",0,1,4,1,5,4
"13122","66","644","24331","020","007","24331020007",0,3,4,6,4,4
"13123","66","644","24331","020","007","24331020007",1,7,3,6,35,4
"13124","66","653","24457","007","008","24457007008",0,8,4,1,4,4
"13125","66","653","24457","007","008","24457007008",1,10,5,1,3,4
"13126","66","653","24457","007","008","24457007008",2,15,6,4,2,4
"13127","66","654","24502","018","009","24502018009",0,18,7,1,4,4
"13128","91","908","30988","011","009","30988011009",0,1,10,1,99,4
"13129","06","063","01990","004","015","01990004015",0,4,3,1,0,4
"13130","06","063","01990","004","015","01990004015",1,12,2,1,0,4
"13131","06","063","02005","002","002","02005002002",0,7,8,1,0,4
"13132","06","063","02005","002","005","02005002005",0,7,7,1,3,4
"13133","06","063","02005","002","005","02005002005",1,17,8,1,2,4
"13134","27","263","09466","006","014","09466006014",0,7,3,2,2,4
"13135","27","263","09466","006","014","09466006014",1,17,5,2,1,4
"13136","44","457","19249","002","014","19249002014",0,0,5,2,10,4
"13137","44","457","19249","002","014","19249002014",1,6,8,2,4,4
"13138","44","457","19249","002","014","19249002014",2,16,10,2,3,4
"13139","45","461","19330","005","003","19330005003",0,5,8,1,4,4
"13140","45","461","19330","005","003","19330005003",1,17,8,1,4,4
"13141","45","461","19330","005","007","19330005007",0,5,9,1,3,4
"13142","45","461","19330","005","007","19330005007",1,17,10,1,3,4
"13143","91","909","31033","014","005","31033014005",0,0,1,1,99,4
"13144","91","909","31033","014","005","31033014005",1,7,1,6,99,4
"13145","91","909","31036","007","012","31036007012",0,9,5,1,5,4
"13146","06","065","02113","003","006","02113003006",0,9,10,1,99,4
"13147","06","065","02113","003","006","02113003006",1,14,15,1,99,4
"13148","31","315","11758","001","014","11758001014",0,17,5,2,2,4
"13149","31","315","11764","009","005","11764009005",0,2,2,2,2,4
"13150","31","315","11764","009","005","11764009005",1,3,2,2,2,4
"13151","31","315","11764","009","005","11764009005",2,5,2,2,2,4
"13152","31","315","11764","009","009","11764009009",0,4,5,1,1,4
"13153","31","315","11764","009","009","11764009009",1,8,5,2,1,4
"13154","33","332","12337","004","014","12337004014",0,9,1,1,2,4
"13155","33","332","12337","004","014","12337004014",1,13,2,1,1,4
"13156","51","524","21070","017","011","21070017011",0,17,10,1,4,4
"13157","51","527","21205","003","002","21205003002",0,1,2,1,5,4
"13158","51","527","21205","003","002","21205003002",1,17,18,1,2,4
"13159","51","527","21205","003","007","21205003007",0,0,2,1,5,4
"13160","51","527","21205","003","007","21205003007",1,17,15,1,2,4
"13161","52","549","21946","016","005","21946016005",0,0,3,1,10,4
"13162","52","549","21946","016","005","21946016005",1,17,8,1,3,4
"13163","93","936","31486","001","001","31486001001",0,7,5,2,4,4
"13164","93","936","31486","001","001","31486001001",1,13,5,2,4,4
"13165","30","296","10984","004","011","10984004011",1,2,2,2,5,4
"13166","30","298","11134","014","003","11134014003",0,17,1,6,1,4
"13167","30","299","11185","002","011","11185002011",0,7,2,4,1,4
"13168","30","299","11185","002","011","11185002011",1,9,1,1,1,4
"13169","38","397","15673","004","005","15673004005",0,0,12,6,1,4
"13170","38","397","15673","004","008","15673004008",0,0,10,6,1,4
"13171","52","549","21922","012","004","21922012004",0,3,2,1,99,4
"13172","84","846","29359","005","006","29359005006",0,0,6,1,20,4
"13173","84","846","29359","005","006","29359005006",1,7,5,1,15,4
"13174","84","846","29359","005","006","29359005006",2,17,15,1,10,4
"13175","94","946","31642","011","012","31642011012",0,5,6,1,4,4
"13176","94","946","31642","011","012","31642011012",1,17,10,1,3,4
"13177","94","946","31642","011","014","31642011014",0,5,6,1,4,4
"13178","94","946","31642","011","014","31642011014",1,17,10,1,3,4
"13179","34","342","13000","001","008","13000001008",0,10,3,2,3,4
"13180","40","428","17716","006","005","17716006005",0,17,7,1,2,4
"13181","40","428","17716","006","011","17716006011",0,16,7,5,2,4
"13182","54","558","22105","004","002","22105004002",0,1,1,1,99,4
"13183","06","063","02005","002","012","02005002012",0,5,7,1,3,4
"13184","06","063","02005","002","012","02005002012",1,16,8,1,2,4
"13185","06","063","02005","002","015","02005002015",0,6,3,1,0,4
"13186","06","063","02005","002","015","02005002015",1,10,3,1,0,4
"13187","15","141","04726","013","001","04726013001",0,7,3,1,99,4
"13188","15","141","04726","013","001","04726013001",1,14,3,1,99,4
"13189","45","461","19330","005","014","19330005014",0,5,8,1,3,4
"13190","45","461","19330","005","014","19330005014",1,17,10,1,3,4
"13191","52","545","21781","006","002","21781006002",0,4,4,1,3,4
"13192","52","545","21781","006","002","21781006002",1,7,4,1,3,4
"13193","52","545","21781","006","002","21781006002",2,14,5,1,2,4
"13194","30","295","10897","004","004","10897004004",0,6,5,2,4,4
"13195","30","295","10897","004","004","10897004004",1,14,5,2,5,4
"13196","38","395","15565","003","007","15565003007",0,7,9,2,7,4
"13197","38","395","15565","003","007","15565003007",1,15,9,2,0,4
"13198","49","517","20986","014","002","20986014002",0,0,3,1,14,4
"13199","49","517","20986","014","002","20986014002",1,18,5,1,1,4
"13200","49","517","20986","014","012","20986014012",0,0,3,1,15,4
"13201","49","517","20986","014","012","20986014012",1,18,6,1,1,4
"13202","52","549","21928","019","009","21928019009",0,2,5,2,99,4
"13203","52","549","21928","019","009","21928019009",1,2,2,2,99,4
"13204","06","065","02113","003","003","02113003003",0,0,15,5,0,4
"13205","06","065","02113","003","003","02113003003",1,17,18,5,0,4
"13206","06","065","02113","003","008","02113003008",0,7,15,1,99,4
"13207","06","065","02113","003","008","02113003008",1,15,20,1,99,4
"13208","33","325","11995","010","003","11995010003",0,6,7,2,3,4
"13209","33","325","11995","010","003","11995010003",1,7,6,2,2,4
"13210","33","330","12253","014","007","12253014007",0,5,3,6,4,4
"13211","33","330","12253","014","007","12253014007",1,10,5,6,4,4
"13212","52","549","21946","016","004","21946016004",0,0,3,1,7,4
"13213","52","549","21946","016","004","21946016004",1,17,7,1,2,4
"13214","52","550","21967","028","001","21967028001",0,17,7,1,99,4
"13215","52","550","21967","028","001","21967028001",1,17,10,1,99,4
"13216","52","550","21967","028","002","21967028002",0,1,3,1,99,4
"13217","52","550","21967","028","002","21967028002",1,17,7,1,99,4
"13218","52","550","21967","028","006","21967028006",0,1,3,1,99,4
"13219","52","550","21967","028","006","21967028006",1,17,7,1,99,4
"13220","86","857","29599","021","011","29599021011",0,4,3,1,1,4
"13221","86","857","29599","021","011","29599021011",1,6,3,1,99,4
"13222","86","857","29599","021","011","29599021011",2,17,7,1,99,4
"13223","86","858","29650","001","011","29650001011",0,17,10,1,0,4
"13224","93","936","31484","011","008","31484011008",0,18,7,1,7,4
"13225","01","016","00379","009","014","00379009014",0,17,7,1,5,4
"13226","19","170","05749","005","006","05749005006",0,6,6,1,99,4
"13227","19","170","05749","005","006","05749005006",1,17,10,1,99,4
"13228","34","342","13000","001","009","13000001009",0,10,3,2,3,4
"13229","34","342","13000","001","010","13000001010",0,10,3,2,4,4
"13230","51","527","21217","009","009","21217009009",0,0,2,1,5,4
"13231","51","527","21217","009","009","21217009009",1,17,18,1,2,4
"13232","52","551","22012","004","007","22012004007",0,15,30,6,99,4
"13233","11","097","03190","001","007","03190001007",0,1,4,1,3,4
"13234","11","097","03190","001","007","03190001007",1,17,5,1,2,4
"13235","11","097","03190","001","009","03190001009",0,0,4,1,4,4
"13236","11","097","03190","001","009","03190001009",1,15,3,5,3,4
"13237","24","217","07426","012","009","07426012009",0,17,10,1,1,4
"13238","36","360","13882","005","011","13882005011",0,0,10,2,4,4
"13239","36","360","13882","005","011","13882005011",1,16,10,2,3,4
"13240","42","445","18601","002","003","18601002003",0,0,1,2,5,4
"13241","42","445","18652","012","022","18652012022",0,0,2,3,3,4
"13242","52","545","21745","010","008","21745010008",0,4,3,1,3,4
"13243","52","545","21745","010","008","21745010008",1,8,3,1,2,4
"13244","52","545","21745","010","008","21745010008",2,14,4,1,2,4
"13245","52","545","21754","011","001","21754011001",0,4,5,1,3,4
"13246","52","545","21754","011","001","21754011001",1,8,3,1,2,4
"13247","52","545","21754","011","001","21754011001",2,12,3,1,2,4
"13248","52","545","21754","011","013","21754011013",0,5,5,1,3,4
"13249","52","545","21754","011","013","21754011013",1,9,5,1,2,4
"13250","38","390","15142","007","012","15142007012",0,7,1,6,1,4
"13251","52","547","21832","003","010","21832003010",0,0,4,1,99,4
"13252","80","799","27859","013","008","27859013008",0,5,3,1,7,4
"13253","80","799","27859","013","008","27859013008",1,9,4,1,5,4
"13254","80","799","27859","013","008","27859013008",2,13,5,1,4,4
"13255","80","799","27859","013","008","27859013008",3,17,10,1,3,4
"13256","89","888","30427","020","002","30427020002",0,2,7,1,22,4
"13257","89","888","30427","020","002","30427020002",1,4,15,2,25,4
"13258","89","888","30427","020","002","30427020002",2,6,25,3,32,4
"13259","89","888","30427","020","002","30427020002",3,8,25,5,34,4
"13260","89","888","30427","020","002","30427020002",4,10,15,1,40,4
"13261","89","888","30427","020","002","30427020002",5,12,12,3,42,4
"13262","89","888","30427","020","002","30427020002",6,14,12,5,44,4
"13263","89","888","30427","020","002","30427020002",7,16,14,5,44,4
"13264","10","083","02788","002","005","02788002005",0,18,15,1,99,4
"13265","20","188","06598","003","013","06598003013",0,1,3,6,2,4
"13266","20","188","06598","003","013","06598003013",1,1,1,6,1,4
"13267","22","199","06874","004","004","06874004004",0,18,16,1,0,4
"13268","36","361","13927","006","004","13927006004",0,6,11,2,99,4
"13269","36","364","14110","015","030","14110015030",1,0,7,2,99,4
"13270","36","364","14110","015","030","14110015030",2,5,7,2,99,4
"13271","66","656","24607","007","005","24607007005",0,6,3,5,3,4
"13272","66","656","24607","007","005","24607007005",1,9,2,5,3,4
"13273","66","656","24607","007","011","24607007011",0,1,3,6,0,4
"13274","66","656","24607","007","011","24607007011",1,5,3,6,0,4
"13275","91","903","30820","017","017","30820017017",0,1,6,1,99,4
"13276","91","903","30820","017","017","30820017017",1,17,10,1,99,4
"13277","91","904","30877","009","014","30877009014",0,16,5,1,30,4
"13278","36","358","13717","007","010","13717007010",0,4,6,3,6,4
"13279","36","358","13717","007","010","13717007010",1,8,8,3,8,4
"13280","36","358","13717","007","010","13717007010",2,11,5,3,4,4
"13281","40","430","17983","008","003","17983008003",0,1,30,2,2,4
"13282","40","430","17983","008","003","17983008003",1,7,20,2,5,4
"13283","40","430","17983","008","003","17983008003",2,17,30,2,0,4
"13284","40","430","17983","008","008","17983008008",0,1,30,3,2,4
"13285","40","430","17983","008","008","17983008008",1,7,30,3,5,4
"13286","40","430","17983","008","008","17983008008",2,17,30,3,2,4
"13287","66","644","24331","020","009","24331020009",0,2,7,1,20,4
"13288","66","644","24331","020","009","24331020009",1,4,10,1,10,4
"13289","66","644","24331","020","009","24331020009",2,6,8,1,15,4
"13290","66","654","24502","018","006","24502018006",0,18,6,1,10,4
"13291","04","052","01756","006","014","01756006014",0,3,2,6,1,4
"13292","01","271","09628","002","007","09628002007",0,3,5,3,5,4
"13293","01","271","09628","002","007","09628002007",1,4,5,3,5,4
"13294","01","271","09628","002","007","09628002007",2,6,8,3,3,4
"13295","01","271","09628","002","007","09628002007",3,8,10,3,2,4
"13296","01","272","09754","012","011","09754012011",0,13,5,5,1,4
"13297","01","272","09754","012","011","09754012011",1,14,10,6,1,4
"13298","01","277","10045","011","005","10045011005",0,7,7,3,99,4
"13299","01","277","10045","011","005","10045011005",1,17,7,3,99,4
"13300","49","505","20470","003","005","20470003005",0,15,5,6,1,4
"13301","06","063","02005","002","001","02005002001",0,8,8,1,0,4
"13302","27","263","09466","006","015","09466006015",0,13,2,2,1,4
"13303","27","263","09466","006","015","09466006015",1,18,7,2,1,4
"13304","37","372","14395","015","001","14395015001",0,17,4,2,99,4
"13305","37","372","14395","015","009","14395015009",0,17,7,2,0,4
"13306","45","461","19330","005","001","19330005001",0,7,10,1,4,4
"13307","45","461","19330","005","001","19330005001",1,17,8,1,3,4
"13308","45","465","19441","016","010","19441016010",0,3,5,6,99,4
"13309","45","465","19441","016","010","19441016010",1,4,2,5,99,4
"13310","52","545","21781","006","012","21781006012",0,5,3,1,3,4
"13311","52","545","21781","006","012","21781006012",1,7,3,1,2,4
"13312","52","545","21781","006","012","21781006012",2,13,4,1,2,4
"13313","92","924","31211","007","004","31211007004",0,17,30,1,99,4
"13314","92","924","31211","007","015","31211007015",0,17,20,1,99,4
"13315","30","295","10897","004","015","10897004015",0,3,5,1,7,4
"13316","30","295","10897","004","015","10897004015",1,6,7,1,10,4
"13317","38","398","15775","010","001","15775010001",2,13,4,3,3,4
"13318","38","398","15775","010","001","15775010001",3,17,5,3,3,4
"13319","51","524","21070","017","006","21070017006",0,16,10,1,0,4
"13320","52","550","21967","028","010","21967028010",0,1,3,1,99,4
"13321","52","550","21967","028","010","21967028010",1,17,7,1,99,4
"13322","86","857","29599","021","009","29599021009",0,2,4,1,4,4
"13323","86","857","29599","021","009","29599021009",1,8,5,1,5,4
"13324","86","857","29599","021","009","29599021009",2,17,8,1,7,4
"13325","86","858","29623","001","014","29623001014",0,0,5,1,15,4
"13326","86","858","29623","001","014","29623001014",1,18,15,1,0,4
"13327","38","395","15565","003","004","15565003004",0,11,8,2,3,4
"13328","38","395","15565","003","004","15565003004",1,17,9,2,0,4
"13329","49","514","20887","015","001","20887015001",0,4,3,1,10,4
"13330","49","514","20887","015","001","20887015001",1,4,7,1,5,4
"13331","52","549","21919","018","001","21919018001",0,0,4,1,12,4
"13332","52","549","21919","018","001","21919018001",1,17,8,1,5,4
"13333","52","549","21919","018","007","21919018007",0,0,4,1,12,4
"13334","52","549","21919","018","007","21919018007",1,17,8,1,5,4
