"","IDHO","HOSO","MATINH","MAHUYEN","MAXA","MADIABAN","DANTOCCHUHO","THUNHAP","TONGCHITIEU","ethnic","rls_head","age","edu_grade","KYDIEUTRA","n_member","male","female","internet","land_area_1","land_area_2","land_area_5","land_area_7","land_area_4","land_area_3","land_area_6","land_area_sum","land_ha","poor_commune","dummy_main_str","dist_main_str","type_main_str","disease_1","disease_2","disease_3","road","road_cement_asphalt","road_dirt_earth","road_gravel","road_tar_on_gravel","dummy_local_market_daily","dummy_local_market_periodic","dummy_local_market_wholesale","dist_market_daily","dist_market_periodic","dist_market_wholesale","dummy_irrigation","dist_irrigation","dummy_protection_staff","irrigation_info_1","irrigation_info_2","irrigation_info_3","farmer_participation_pct","ag_challenge_1","ag_challenge_2","ag_challenge_3","panel"
"707","01768004001","001","04","052","01768","004",9,57205,0,1,1,52,NA,4,7,1,0,0,12500,NA,50,NA,NA,NA,NA,12550,1.255,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"708","01768004002","002","04","052","01768","004",9,34622,0,1,1,43,NA,4,5,1,0,0,11500,NA,NA,NA,NA,NA,NA,11500,1.15,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"709","01768004003","003","04","052","01768","004",9,62318,0,1,1,54,NA,4,9,1,0,0,10000,NA,50,NA,NA,NA,NA,10050,1.005,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"710","01768004004","004","04","052","01768","004",9,26570,0,1,1,54,NA,4,6,1,0,0,7080,NA,100,NA,NA,NA,NA,7180,0.718,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"711","01768004005","005","04","052","01768","004",9,68882,38984,1,1,35,4,4,4,1,0,1,9200,NA,50,NA,NA,NA,NA,9250,0.925,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"712","01768004006","006","04","052","01768","004",9,45000,0,1,1,56,NA,4,6,1,0,0,10600,NA,40,NA,NA,NA,NA,10640,1.064,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"713","01768004007","007","04","052","01768","004",9,201814,0,1,1,41,NA,4,6,0,1,0,7500,NA,50,NA,NA,NA,NA,7550,0.755,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"714","01768004008","008","04","052","01768","004",9,41761,0,1,1,50,NA,4,4,1,0,0,8000,NA,70,NA,NA,NA,NA,8070,0.807,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"715","01768004009","009","04","052","01768","004",9,30141,0,1,1,29,5,4,4,0,1,0,5000,NA,40,NA,NA,NA,NA,5040,0.504,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"716","01768004010","010","04","052","01768","004",9,36240,0,1,1,31,6,4,4,0,1,0,6750,NA,50,NA,NA,NA,NA,6800,0.68,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"717","01768004011","011","04","052","01768","004",7,31872,0,1,1,36,5,4,2,1,0,1,6300,NA,NA,NA,NA,NA,NA,6300,0.63,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"718","01768004012","012","04","052","01768","004",9,48419,52984,1,1,35,5,4,3,1,0,1,7700,NA,100,NA,NA,NA,NA,7800,0.78,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"719","01768004013","013","04","052","01768","004",7,31941,0,1,1,55,9,4,2,1,0,0,4000,NA,40,NA,300,10000,NA,14340,1.434,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"720","01768004014","014","04","052","01768","004",7,55873,0,1,1,44,2,4,4,1,0,0,5000,NA,400,NA,NA,NA,NA,5400,0.54,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"721","01768004015","015","04","052","01768","004",7,33770,33723.5,1,1,49,2,4,3,1,0,0,12000,NA,480,NA,NA,NA,NA,12480,1.248,1,1,NA,1,16,8,17,"cement_asphalt",1,0,0,0,0,0,0,18,18,18,0,32,0,NA,NA,NA,NA,3,4,5,"2022 (n = 13885)"
"722","01792007001","001","04","053","01792","007",7,35088,0,1,1,46,9,4,4,0,1,1,3500,50,NA,NA,NA,30000,NA,33550,3.355,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"723","01792007002","002","04","053","01792","007",7,31679,0,1,1,33,12,4,5,1,0,1,1000,150,NA,NA,NA,50000,NA,51150,5.115,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"724","01792007004","004","04","053","01792","007",7,37799,0,1,1,37,12,4,6,1,0,1,6500,NA,NA,NA,NA,15000,NA,21500,2.15,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"725","01792007006","006","04","053","01792","007",2,137905,0,1,1,63,12,4,2,1,0,1,800,500,50,NA,NA,12000,NA,13350,1.335,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"726","01792007009","009","04","053","01792","007",9,45526,0,1,1,59,5,4,2,0,1,0,2590,20,35,NA,NA,40000,NA,42645,4.2645,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"727","01792007010","010","04","053","01792","007",2,136441,NA,1,1,59,9,4,5,0,1,0,3600,NA,100,NA,NA,20000,NA,23700,2.37,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"728","01792007011","011","04","053","01792","007",7,91438,NA,1,1,34,12,4,5,1,0,1,4035,145,25,NA,NA,60000,NA,64205,6.4205,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"729","01792007012","012","04","053","01792","007",9,32159,NA,1,1,47,1,4,5,1,0,0,5000,115,40,NA,NA,60000,NA,65155,6.5155,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"730","01792007013","013","04","053","01792","007",2,121102,88652,1,1,36,11,4,6,1,0,1,2700,NA,NA,NA,NA,45000,NA,47700,4.77,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"731","01792007014","014","04","053","01792","007",7,21243,61688.5,1,1,43,1,4,6,1,0,1,2000,500,NA,NA,NA,20000,NA,22500,2.25,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"732","01792007015","015","04","053","01792","007",7,46475,39725,1,1,32,9,4,3,1,0,0,2028,30,25,NA,NA,70000,NA,72083,7.2083,1,1,NA,1,5,11,13,"cement_asphalt",1,0,0,0,0,1,0,20,NA,0,0,20,1,NA,NA,NA,NA,1,3,8,"2022 (n = 13885)"
"733","01837012001","001","06","058","01837","012",2,33996,0,1,1,42,9,2,1,1,0,1,1000,5000,NA,NA,NA,NA,NA,6000,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022 (n = 13885)"
"734","01852008002","002","06","058","01852","008",2,58703,NA,1,1,58,9,6,4,1,0,1,1500,NA,NA,NA,NA,5000,NA,6500,0.65,0,1,NA,1,5,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,5,6,6,0,3,0,NA,NA,NA,NA,5,8,NA,"2022 (n = 13885)"
"735","01852008003","003","06","058","01852","008",2,134496,85639.5,1,1,72,8,6,6,1,0,0,1600,NA,150,NA,NA,10000,NA,11750,1.175,0,1,NA,1,5,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,5,6,6,0,3,0,NA,NA,NA,NA,5,8,NA,"2022 (n = 13885)"
"736","01852008005","005","06","058","01852","008",2,14423,NA,1,1,64,10,6,2,1,0,0,300,NA,NA,NA,NA,NA,NA,300,0.03,0,1,NA,1,5,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,5,6,6,0,3,0,NA,NA,NA,NA,5,8,NA,"2022 (n = 13885)"
"737","01852008007","007","06","058","01852","008",2,182940,0,1,1,37,9,6,5,1,0,1,1200,NA,100,NA,NA,NA,NA,1300,0.13,0,1,NA,1,5,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,5,6,6,0,3,0,NA,NA,NA,NA,5,8,NA,"2022 (n = 13885)"
"738","01852008008","008","06","058","01852","008",2,130657,79726.5,1,1,41,12,6,4,1,0,1,1000,NA,NA,NA,NA,5000,NA,6000,0.6,0,1,NA,1,5,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,5,6,6,0,3,0,NA,NA,NA,NA,5,8,NA,"2022 (n = 13885)"
"739","01852008010","010","06","058","01852","008",2,113184,NA,1,1,36,9,6,4,1,0,1,1200,NA,NA,NA,NA,16000,NA,17200,1.72,0,1,NA,1,5,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,5,6,6,0,3,0,NA,NA,NA,NA,5,8,NA,"2022 (n = 13885)"
"740","01852008011","011","06","058","01852","008",2,153240,NA,1,1,57,9,6,5,0,1,0,1000,NA,200,NA,NA,10000,NA,11200,1.12,0,1,NA,1,5,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,5,6,6,0,3,0,NA,NA,NA,NA,5,8,NA,"2022 (n = 13885)"
"741","01852008012","012","06","058","01852","008",2,64081,23126,1,1,60,9,6,5,0,1,0,1200,3000,NA,NA,NA,10000,NA,14200,1.42,0,1,NA,1,5,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,5,6,6,0,3,0,NA,NA,NA,NA,5,8,NA,"2022 (n = 13885)"
"742","01852008015","015","06","058","01852","008",2,44425,NA,1,1,44,7,6,3,1,0,1,1300,NA,NA,NA,NA,5000,NA,6300,0.63,0,1,NA,1,5,NA,NA,"cement_asphalt",1,0,0,0,0,0,0,5,6,6,0,3,0,NA,NA,NA,NA,5,8,NA,"2022 (n = 13885)"
"743","01858004001","001","06","060","01858","004",9,34222,NA,1,1,32,5,7,4,0,1,1,4000,NA,NA,NA,NA,20000,NA,24000,2.4,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"744","01858004002","002","06","060","01858","004",9,18959,NA,1,1,34,5,7,5,1,0,1,4500,NA,NA,NA,NA,15000,NA,19500,1.95,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"745","01858004003","003","06","060","01858","004",1,41747,64696,0,1,35,3,7,7,1,0,1,5600,NA,300,NA,NA,20000,NA,25900,2.59,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"746","01858004004","004","06","060","01858","004",9,47545,NA,1,1,61,NA,7,7,1,0,0,6000,NA,100,NA,NA,10000,NA,16100,1.61,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"747","01858004005","005","06","060","01858","004",9,46655,NA,1,1,46,NA,7,6,0,1,0,3200,NA,NA,NA,100,NA,NA,3300,0.33,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"748","01858004006","006","06","060","01858","004",9,26203,NA,1,1,52,NA,7,8,1,0,0,4700,NA,NA,NA,NA,NA,NA,4700,0.47,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"749","01858004007","007","06","060","01858","004",9,39598,NA,1,1,55,1,7,5,1,0,1,3600,NA,NA,NA,NA,25000,NA,28600,2.86,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"750","01858004008","008","06","060","01858","004",9,34918,41311.5,1,1,26,9,7,6,0,1,1,5000,NA,NA,NA,NA,20000,NA,25000,2.5,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"751","01858004009","009","06","060","01858","004",9,27862,NA,1,1,31,2,7,6,1,0,1,9000,NA,300,NA,NA,10000,NA,19300,1.93,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"752","01858004010","010","06","060","01858","004",9,42252,NA,1,1,30,6,7,7,1,0,0,10500,NA,500,NA,NA,120000,NA,131000,13.1,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"753","01858004012","012","06","060","01858","004",9,35700,NA,1,1,47,NA,7,7,1,0,0,9200,NA,250,NA,NA,20000,NA,29450,2.945,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"754","01858004013","013","06","060","01858","004",9,26975,55116,1,1,39,NA,7,4,1,0,0,8200,NA,400,NA,NA,NA,NA,8600,0.86,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"755","01858004014","014","06","060","01858","004",9,38139,NA,1,1,50,NA,7,7,1,0,0,4000,NA,NA,NA,NA,5000,NA,9000,0.9,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"756","01858004015","015","06","060","01858","004",9,38591,NA,1,1,36,NA,7,6,0,1,1,11000,NA,200,NA,NA,NA,NA,11200,1.12,1,1,NA,3,5,9,13,"gravel",0,0,1,0,0,0,0,12,12,12,0,15,1,NA,NA,NA,NA,5,8,7,"2022 (n = 13885)"
"757","01864002001","001","06","060","01864","002",15,103378,NA,1,1,46,5,12,5,1,0,1,3100,NA,NA,NA,1000,60000,NA,64100,6.41,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"758","01864002003","003","06","060","01864","002",15,22442,NA,1,1,37,6,12,5,1,0,1,4100,NA,80,NA,NA,45000,NA,49180,4.918,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"759","01864002004","004","06","060","01864","002",15,47329,NA,1,1,50,NA,12,4,1,0,1,3000,NA,120,NA,NA,20000,NA,23120,2.312,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"760","01864002005","005","06","060","01864","002",15,21769,NA,1,1,44,2,12,2,1,0,1,2000,NA,NA,NA,NA,20000,NA,22000,2.2,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"761","01864002006","006","06","060","01864","002",15,37860,NA,1,1,38,7,12,5,1,0,1,5000,NA,100,NA,NA,20000,NA,25100,2.51,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"762","01864002007","007","06","060","01864","002",15,20929,NA,1,1,40,2,12,2,0,1,1,2000,NA,NA,NA,NA,50000,NA,52000,5.2,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"763","01864002008","008","06","060","01864","002",15,31536,NA,1,1,62,0,12,4,0,1,0,4000,300,100,NA,NA,10000,NA,14400,1.44,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"764","01864002009","009","06","060","01864","002",15,114541,NA,1,1,34,12,12,5,1,0,1,4000,NA,90,NA,NA,50000,NA,54090,5.409,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"765","01864002010","010","06","060","01864","002",15,147720,NA,1,1,43,1,12,5,1,0,1,2000,NA,NA,NA,NA,20000,NA,22000,2.2,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"766","01864002011","011","06","060","01864","002",15,27146,NA,1,1,39,3,12,6,1,0,1,1000,NA,100,NA,NA,13000,NA,14100,1.41,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"767","01864002012","012","06","060","01864","002",15,21312,NA,1,1,59,2,12,6,1,0,0,2500,NA,200,NA,NA,157000,NA,159700,15.97,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"768","01864002013","013","06","060","01864","002",15,50541,42689.5,1,1,64,0,12,6,1,0,0,10000,NA,100,NA,NA,10000,NA,20100,2.01,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"769","01864002014","014","06","060","01864","002",15,53662,43176.5,1,1,35,5,12,4,1,0,1,60000,NA,100,NA,NA,18000,NA,78100,7.81,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"770","01864002015","015","06","060","01864","002",15,83738,61423,1,1,65,0,12,6,1,0,0,4000,NA,120,NA,NA,20000,NA,24120,2.412,1,1,NA,1,5,13,NA,"cement_asphalt",1,0,0,0,0,0,0,4,4,4,1,NA,0,1,2,3,82,1,3,8,"2022 (n = 13885)"
"771","01870006001","001","06","060","01870","006",2,85824,NA,1,1,39,NA,8,3,1,0,1,2500,NA,NA,NA,NA,13000,NA,15500,1.55,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"772","01870006002","002","06","060","01870","006",2,109512,NA,1,1,42,NA,8,3,1,0,0,3500,NA,80,NA,NA,10000,NA,13580,1.358,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"773","01870006003","003","06","060","01870","006",2,39898,NA,1,1,49,3,8,7,1,0,1,4500,NA,100,NA,NA,10000,NA,14600,1.46,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"774","01870006004","004","06","060","01870","006",15,22994,NA,1,1,32,7,8,4,1,0,1,5000,NA,60,NA,NA,20000,NA,25060,2.506,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"775","01870006006","006","06","060","01870","006",2,30482,NA,1,1,45,5,8,2,1,0,0,3300,NA,300,NA,NA,10000,NA,13600,1.36,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"776","01870006007","007","06","060","01870","006",2,96782,NA,1,1,59,4,8,5,0,1,0,7300,NA,300,NA,NA,60000,NA,67600,6.76,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"777","01870006008","008","06","060","01870","006",2,41518,NA,1,1,46,5,8,2,1,0,1,2600,NA,100,NA,NA,1500,NA,4200,0.42,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"778","01870006009","009","06","060","01870","006",2,37199,NA,1,1,71,12,8,2,1,0,0,4000,NA,NA,NA,800,20000,NA,24800,2.48,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"779","01870006010","010","06","060","01870","006",2,98136,NA,1,1,43,8,8,3,1,0,1,5300,NA,100,NA,NA,50000,NA,55400,5.54,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"780","01870006011","011","06","060","01870","006",2,118849,NA,1,1,38,12,8,4,1,0,1,4500,300,100,NA,NA,4900,NA,9800,0.98,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"781","01870006013","013","06","060","01870","006",15,35090,34659.5,1,1,36,6,8,4,1,0,0,7800,NA,60,NA,NA,20000,NA,27860,2.786,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"782","01870006014","014","06","060","01870","006",2,335950,117425,1,1,64,2,8,6,0,1,0,1500,NA,100,NA,1000,30000,NA,32600,3.26,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"783","01870006015","015","06","060","01870","006",2,106704,63562,1,1,35,10,8,6,1,0,1,3700,NA,400,NA,500,10000,NA,14600,1.46,1,1,NA,3,5,13,9,"gravel",0,0,1,0,0,0,0,7,7,7,0,15,1,NA,NA,NA,NA,5,7,8,"2022 (n = 13885)"
"784","01879001001","001","06","060","01879","001",8,56534,NA,1,1,39,5,9,7,1,0,0,12000,NA,80,NA,NA,NA,NA,12080,1.208,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"785","01879001002","002","06","060","01879","001",8,38376,32903,1,1,53,0,9,3,1,0,0,5400,NA,70,NA,NA,NA,NA,5470,0.547,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"786","01879001003","003","06","060","01879","001",8,31562,NA,1,1,45,0,9,5,1,0,0,10700,NA,50,NA,NA,NA,NA,10750,1.075,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"787","01879001005","005","06","060","01879","001",8,37201,NA,1,1,29,10,9,4,1,0,1,12000,NA,80,NA,NA,NA,NA,12080,1.208,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"788","01879001006","006","06","060","01879","001",8,50690,NA,1,1,37,4,9,6,1,0,0,9000,NA,100,NA,NA,NA,NA,9100,0.91,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"789","01879001008","008","06","060","01879","001",8,16299,NA,1,1,56,2,9,2,1,0,0,5000,NA,60,NA,NA,NA,NA,5060,0.506,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"790","01879001009","009","06","060","01879","001",8,24900,NA,1,1,27,6,9,5,1,0,1,1000,NA,100,NA,NA,6000,NA,7100,0.71,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"791","01879001010","010","06","060","01879","001",8,44855,NA,1,1,30,4,9,7,1,0,1,1000,NA,200,NA,NA,5000,NA,6200,0.62,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"792","01879001011","011","06","060","01879","001",8,32219,NA,1,1,31,7,9,5,1,0,1,3900,NA,NA,NA,NA,10000,NA,13900,1.39,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"793","01879001012","012","06","060","01879","001",8,26472,26003.5,1,1,58,2,9,2,1,0,0,3500,NA,200,NA,NA,4000,NA,7700,0.77,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"794","01879001013","013","06","060","01879","001",8,25150,NA,1,1,26,9,9,4,1,0,1,4000,NA,NA,NA,NA,4000,NA,8000,0.8,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
"795","01879001014","014","06","060","01879","001",8,26688,NA,1,1,25,9,9,4,1,0,1,800,NA,150,NA,NA,6000,NA,6950,0.695,1,0,3,1,6,9,13,"cement_asphalt",1,0,0,0,0,0,0,17,3,17,0,15,1,NA,NA,NA,NA,5,7,9,"2022 (n = 13885)"
