"","IDHO","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","STT","M4B11A5_C6","M4B11A5_C7","M4B11A5_C8","M4B11A5_C9"
"13757","20887015011","49","514","20887","015","011",4,1,15,1,1,10
"13758","29437005001","84","848","29437","005","001",4,0,1,5,1,99
"13759","29437005001","84","848","29437","005","001",4,1,18,5,1,99
"13760","02113003012","06","065","02113","003","012",4,0,1,2,6,0
"13761","02113003013","06","065","02113","003","013",4,0,1,2,5,0
"13762","11554007004","31","311","11554","007","004",4,0,6,7,2,3
"13763","11554007004","31","311","11554","007","004",4,1,16,10,2,2
"13764","11845003003","31","316","11845","003","003",4,0,17,15,2,99
"13765","11845003009","31","316","11845","003","009",4,0,17,20,2,99
"13766","15775010007","38","398","15775","010","007",4,0,5,5,3,6
"13767","15775010007","38","398","15775","010","007",4,1,13,4,3,4
"13768","15775010007","38","398","15775","010","007",4,2,15,4,3,4
"13769","16279001010","38","404","16279","001","010",4,0,0,4,2,1
"13770","21070017005","51","524","21070","017","005",4,0,16,15,1,0
"13771","21205003006","51","527","21205","003","006",4,0,0,2,1,6
"13772","21205003006","51","527","21205","003","006",4,1,18,16,1,2
"13773","21967028004","52","550","21967","028","004",4,0,1,3,99,99
"13774","21967028004","52","550","21967","028","004",4,1,17,7,1,99
"13775","29599021004","86","857","29599","021","004",4,0,6,5,1,10
"13776","29599021004","86","857","29599","021","004",4,1,13,5,1,12
"13777","29599021004","86","857","29599","021","004",4,2,17,8,1,8
"13778","31484011001","93","936","31484","011","001",4,0,1,8,1,18
"13779","31484011001","93","936","31484","011","001",4,1,17,10,1,0
"13780","31486001002","93","936","31486","001","002",4,0,1,7,1,99
"13781","31486001002","93","936","31486","001","002",4,1,7,10,1,99
"13782","31486001002","93","936","31486","001","002",4,2,9,20,1,99
"13783","00379009003","01","016","00379","009","003",4,0,2,10,6,1
"13784","00379009003","01","016","00379","009","003",4,1,7,10,6,1
"13785","00379009013","01","016","00379","009","013",4,0,17,7,1,5
"13786","13279002009","34","344","13279","002","009",4,0,9,3,2,3
"13787","13279002009","34","344","13279","002","009",4,1,9,4,4,4
"13788","13279002009","34","344","13279","002","009",4,2,13,4,2,4
"13789","17653008005","40","427","17653","008","005",4,0,1,1,2,2
"13790","21217009005","51","527","21217","009","005",4,0,1,2,1,2
"13791","21217009005","51","527","21217","009","005",4,1,16,10,1,1
"13792","22084013014","54","558","22084","013","014",4,0,4,7,6,3
"13793","22084013014","54","558","22084","013","014",4,1,6,10,6,2
"13794","22084013014","54","558","22084","013","014",4,2,12,15,6,1
"13795","03190001004","11","097","03190","001","004",4,0,0,3,1,3
"13796","03190001004","11","097","03190","001","004",4,1,7,3,6,3
"13797","03190001004","11","097","03190","001","004",4,2,16,4,1,4
"13798","03190001004","11","097","03190","001","004",4,3,18,2,5,2
"13799","03190001008","11","097","03190","001","008",4,0,0,4,1,3
"13800","03190001008","11","097","03190","001","008",4,1,17,4,1,2
"13801","03190001013","11","097","03190","001","013",4,0,0,4,1,3
"13802","03190001013","11","097","03190","001","013",4,1,7,5,6,2
"13803","03190001013","11","097","03190","001","013",4,2,17,4,1,2
"13804","03190001015","11","097","03190","001","015",4,0,5,3,1,4
"13805","03190001015","11","097","03190","001","015",4,1,7,3,1,4
"13806","03190001015","11","097","03190","001","015",4,3,17,15,1,3
"13807","07099015014","22","205","07099","015","014",4,0,0,2,1,1
"13808","07099015014","22","205","07099","015","014",4,1,8,3,1,1
"13809","07099015014","22","205","07099","015","014",4,2,18,7,1,1
"13810","07654003006","24","220","07654","003","006",4,0,8,6,5,99
"13811","13882005010","36","360","13882","005","010",4,0,0,10,2,3
"13812","13882005010","36","360","13882","005","010",4,1,15,10,2,3
"13813","18676013006","42","446","18676","013","006",4,0,0,3,3,5
"13814","18676013006","42","446","18676","013","006",4,1,5,15,1,2
"13815","18676013006","42","446","18676","013","006",4,2,17,10,1,1
"13816","25729005011","72","712","25729","005","011",4,0,0,5,1,5
"13817","25729005011","72","712","25729","005","011",4,1,7,5,1,3
"13818","27766004014","80","797","27766","004","014",4,0,8,25,1,25
"13819","27766004014","80","797","27766","004","014",4,1,17,10,1,20
"13820","00460034012","01","017","00460","034","012",4,0,17,8,1,5
"13821","00460034014","01","017","00460","034","014",4,0,17,8,1,3
"13822","00925009003","02","030","00925","009","003",4,0,9,7,99,5
"13823","11845003001","31","316","11845","003","001",4,0,18,15,2,99
"13824","12253014010","33","330","12253","014","010",4,0,4,3,6,7
"13825","15775010002","38","398","15775","010","002",4,0,3,3,2,9
"13826","15775010002","38","398","15775","010","002",4,1,11,4,2,7
"13827","15775010002","38","398","15775","010","002",4,2,15,4,2,7
"13828","15775010002","38","398","15775","010","002",4,3,17,7,2,1
"13829","21070017010","51","524","21070","017","010",4,0,17,9,1,3
"13830","21193008007","51","527","21193","008","007",4,0,0,2,1,6
"13831","21193008007","51","527","21193","008","007",4,1,18,15,1,2
"13832","21193008009","51","527","21193","008","009",4,0,0,2,1,5
"13833","21193008009","51","527","21193","008","009",4,1,17,14,1,2
"13834","21967028005","52","550","21967","028","005",4,0,1,3,1,99
"13835","21967028005","52","550","21967","028","005",4,1,17,7,1,99
"13836","21967028012","52","550","21967","028","012",4,0,1,3,1,99
"13837","21967028012","52","550","21967","028","012",4,1,17,7,1,99
"13838","29599021014","86","857","29599","021","014",4,0,1,5,1,99
"13839","29599021014","86","857","29599","021","014",4,1,6,7,1,99
"13840","29599021014","86","857","29599","021","014",4,2,18,10,1,99
"13841","31484011015","93","936","31484","011","015",4,0,5,5,2,4
"13842","31484011015","93","936","31484","011","015",4,1,13,5,2,4
"13843","31486001005","93","936","31486","001","005",4,0,1,7,1,99
"13844","31486001005","93","936","31486","001","005",4,1,3,10,1,99
"13845","31486001005","93","936","31486","001","005",4,2,8,25,1,99
"13846","10897004014","30","295","10897","004","014",4,0,17,8,6,99
"13847","11134014014","30","298","11134","014","014",4,0,18,2,6,2
"13848","11269002015","30","300","11269","002","015",4,0,9,5,1,3
"13849","11269002015","30","300","11269","002","015",4,1,16,2,3,2
"13850","11269002015","30","300","11269","002","015",4,2,17,2,1,2
"13851","15673004006","38","397","15673","004","006",4,0,0,10,6,1
"13852","20887015013","49","514","20887","015","013",4,0,12,1,1,10
"13853","20986014006","49","517","20986","014","006",4,0,0,3,1,7
"13854","20986014006","49","517","20986","014","006",4,1,18,7,1,2
"13855","13255013008","34","344","13255","013","008",4,0,10,3,2,4
"13856","17674008016","40","427","17674","008","016",4,0,14,2,2,10
"13857","17674008016","40","427","17674","008","016",4,1,17,2,2,8
"13858","21985037012","52","550","21985","037","012",4,0,2,3,1,99
"13859","21985037012","52","550","21985","037","012",4,1,6,4,2,99
"13860","22087010007","54","558","22087","010","007",4,0,17,6,1,1
"13861","22087010012","54","558","22087","010","012",4,0,3,2,1,1
"13862","22087010012","54","558","22087","010","012",4,1,17,5,1,99
"13863","03190001010","11","097","03190","001","010",4,0,1,4,1,3
"13864","03190001011","11","097","03190","001","011",4,0,1,4,6,3
"13865","03190001011","11","097","03190","001","011",4,1,17,4,1,2
"13866","07099015005","22","205","07099","015","005",4,0,0,2,1,1
"13867","07099015005","22","205","07099","015","005",4,1,8,2,1,1
"13868","07099015005","22","205","07099","015","005",4,2,18,5,1,1
"13869","07099015009","22","205","07099","015","009",4,0,0,2,1,1
"13870","07099015009","22","205","07099","015","009",4,1,8,3,1,1
"13871","07099015009","22","205","07099","015","009",4,2,18,7,1,1
"13872","21745010001","52","545","21745","010","001",4,0,5,4,1,3
"13873","21745010001","52","545","21745","010","001",4,1,8,5,1,2
"13874","21745010001","52","545","21745","010","001",4,2,14,5,1,2
"13875","21754011015","52","545","21754","011","015",4,0,5,5,1,3
"13876","21754011015","52","545","21754","011","015",4,1,9,4,1,2
"13877","21754011015","52","545","21754","011","015",4,2,13,3,1,2
"13878","31285006010","92","927","31285","006","010",4,0,7,7,1,6
"13879","31285006010","92","927","31285","006","010",4,1,15,15,1,3
"13880","00925009004","02","030","00925","009","004",4,0,17,10,1,2
"13881","00925009008","02","030","00925","009","008",4,0,18,10,1,2
"13882","00925009009","02","030","00925","009","009",4,0,5,7,99,4
"13883","00925009009","02","030","00925","009","009",4,1,7,7,6,4
"13884","00925009009","02","030","00925","009","009",4,2,10,7,99,3
"13885","03577010004","12","109","03577","010","004",4,0,2,20,1,15
"13886","12595011011","34","339","12595","011","011",4,0,10,5,2,5
"13887","23455005007","62","613","23455","005","007",4,0,4,1,1,2
"13888","01036003002","02","032","01036","003","002",4,0,17,15,1,5
"13889","01081003002","02","032","01081","003","002",4,0,18,10,1,4
"13890","29650001010","86","858","29650","001","010",4,0,0,5,1,15
"13891","29650001010","86","858","29650","001","010",4,1,18,15,1,0
"13892","00379009006","01","016","00379","009","006",4,0,2,10,6,0
"13893","00379009006","01","016","00379","009","006",4,1,8,10,6,0
"13894","00379009006","01","016","00379","009","006",4,2,14,10,6,0
"13895","00379009008","01","016","00379","009","008",4,0,15,7,6,1
"13896","05749005007","19","170","05749","005","007",4,0,17,9,1,99
"13897","17653008007","40","427","17653","008","007",4,0,12,2,2,10
"13898","17653008007","40","427","17653","008","007",4,1,17,2,1,8
"13899","22087010014","54","558","22087","010","014",4,0,17,6,1,1
"13900","22105004014","54","558","22105","004","014",4,0,1,1,1,99
"13901","22105004014","54","558","22105","004","014",4,1,7,2,1,99
"13902","11134014011","30","298","11134","014","011",4,1,13,5,1,5
"13903","11185002003","30","299","11185","002","003",4,0,11,3,3,1
"13904","20986014010","49","517","20986","014","010",4,0,0,3,1,13
"13905","20986014010","49","517","20986","014","010",4,1,18,5,1,1
"13906","21922008007","52","549","21922","008","007",4,0,0,4,1,8
"13907","21922008007","52","549","21922","008","007",4,1,17,9,1,4
"13908","21922008008","52","549","21922","008","008",4,0,0,4,1,5
"13909","21922008008","52","549","21922","008","008",4,1,18,8,1,6
"13910","21922012002","52","549","21922","012","002",4,0,3,1,1,99
"13911","21928019010","52","549","21928","019","010",4,0,1,2,2,99
"13912","29410012006","84","847","29410","012","006",4,0,0,2,1,99
"13913","29410012006","84","847","29410","012","006",4,1,8,1,1,99
"13914","29410012006","84","847","29410","012","006",4,2,17,3,1,99
"13915","07426012013","24","217","07426","012","013",4,0,17,8,1,1
"13916","07426012014","24","217","07426","012","014",4,0,17,10,1,2
"13917","07654003003","24","220","07654","003","003",4,0,4,6,6,99
"13918","07654003003","24","220","07654","003","003",4,1,8,6,6,99
"13919","13882005006","36","360","13882","005","006",4,0,0,10,2,5
"13920","13882005006","36","360","13882","005","006",4,1,15,10,2,4
"13921","13882005014","36","360","13882","005","014",4,0,0,8,2,3
"13922","13882005014","36","360","13882","005","014",4,1,13,10,2,3
"13923","13882005014","36","360","13882","005","014",4,2,17,9,2,2
"13924","18652012030","42","445","18652","012","030",4,0,17,10,6,1
"13925","21745010009","52","545","21745","010","009",4,0,4,3,1,3
"13926","21745010009","52","545","21745","010","009",4,1,8,4,1,2
"13927","21745010009","52","545","21745","010","009",4,2,14,4,1,2
"13928","21745010011","52","545","21745","010","011",4,0,5,3,1,3
"13929","21745010011","52","545","21745","010","011",4,1,8,4,1,3
